,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
114,ARKK im Jazzraum,2025-01-13,2025-01-13,19:30, ,Hafenbahnhof,Hamburg,"https://rausgegangen.de/events/arkk-im-jazzraum-0/ , Preis: 8,00 bis 15,00 €",Konzerte & Musik,True
115,LYAPIS TRUBETSKOY,2025-01-13,2025-01-13,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/lyapis-trubetskoy-0/ , Preis: 40,00 €",Konzerte & Musik,True
116,"F+K LIVE SOUNDS: GOOD AFTERMOON (Indietronica, DE)",2025-01-14,2025-01-14,19:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-live-sounds-good-aftermoon-indietronica-de-0/ , Preis: Eintritt frei",Konzerte & Musik,True
117,MAYBERG - LIVE 2025,2025-01-14,2025-01-14,19:00, ,Grosse Freiheit 36,Hamburg,"https://rausgegangen.de/events/mayberg-live-2025-0/ , Preis: 37,00 bis 41,00 €",Konzerte & Musik,True
118,Jam Session feat. Nils Wogram,2025-01-14,2025-01-14,19:30, ,JazzHall Hamburg,Hamburg,"https://rausgegangen.de/events/jam-session-feat-nils-wogram-0/ , Preis: Preis an AK",Konzerte & Musik,True
119,Jan Lisiecki | Academy of St Martin in the Fields | ProArte Hamburg,2025-01-14,2025-01-14,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/jan-lisiecki-academy-of-st-martin-in-the-fields-proarte-hamb-0/ , Preis: 25,00 bis 111,00 €",Konzerte & Musik,True
120,Vogelnest Unplugged w/,2025-01-15,2025-01-15,18:30, ,Hebebühne,Hamburg,"https://rausgegangen.de/events/vogelnest-unplugged-w-0/ , Preis: Eintritt frei",Konzerte & Musik,True
121,Jan Lisiecki | Academy of St Martin in the Fields | ProArte Hamburg,2025-01-15,2025-01-15,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/jan-lisiecki-academy-of-st-martin-in-the-fields-proarte-hamb-1/ , Preis: 25,00 bis 111,00 €",Konzerte & Musik,True
122,Vinyl Listening Session mit der RIAA-Crew,2025-01-16,2025-01-16,19:00, ,MARKK,Hamburg,"https://rausgegangen.de/events/vinyl-listening-session-mit-der-riaa-crew-0/ , Preis: Eintritt frei",Konzerte & Musik,True
123,Das Hamburger RUDELSINGEN im Ohnsorg-Theater,2025-01-16,2025-01-16,19:30, ,Ohnsorg-Theater,Hamburg,"https://rausgegangen.de/events/das-hamburger-rudelsingen-im-ohnsorg-theater-0/ , Preis: 24,64 €",Konzerte & Musik,True
124,Academy of St Martin in the Fields | Jan Lisiecki | ProArte Hamburg,2025-01-16,2025-01-16,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/academy-of-st-martin-in-the-fields-jan-lisiecki-proarte-hamb-0/ , Preis: 27,00 bis 139,00 €",Konzerte & Musik,True
125,DIE EITELKEIT - Support: nix kiepe,2025-01-16,2025-01-16,20:00, ,Hafenbahnhof,Hamburg,"https://rausgegangen.de/events/die-eitelkeit-support-nix-kiepe-0/ , Preis: 11,50 €",Konzerte & Musik,True
126,"nobis x MDW ""Weihnachten war scheiße"" Tour 2025",2025-01-16,2025-01-16,20:00, ,Turmzimmer,Hamburg,"https://rausgegangen.de/events/nobis-x-mdw-weihnachten-war-scheie-tour-2025-3/ , Preis: 13,60 bis 19,90 €",Konzerte & Musik,True
127,PISSE,2025-01-16,2025-01-16,20:00, ,Uebel und Gefährlich,Hamburg,"https://rausgegangen.de/events/pisse-1/ , Preis: 20,00 €",Konzerte & Musik,True
128,REIS AGAINST THE SPÜLMACHINE,2025-01-16,2025-01-16,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/reis-against-the-spulmachine-8/ , Preis: 20,00 €",Konzerte & Musik,True
129,Turmion Kätilöt,2025-01-16,2025-01-16,20:00, ,Bahnhof Pauli,Hamburg,"https://rausgegangen.de/events/turmion-katilot-4/ , Preis: 28,10 €",Konzerte & Musik,True
130,Bülent Ceylan & Band - Ich liebe Menschen live,2025-01-17,2025-01-17,19:00, ,Docks,Hamburg,"https://rausgegangen.de/events/bulent-ceylan-band-ich-liebe-menschen-live-9/ , Preis: 54,70 bis 56,50 €",Konzerte & Musik,True
131,Benjamin Lackner Quintet.,2025-01-17,2025-01-17,20:00, ,Laeiszhalle Hamburg,Hamburg,"https://rausgegangen.de/events/benjamin-lackner-quintet-1/ , Preis: 13,00 bis 48,00 €",Konzerte & Musik,True
132,EFTERKLANG | Pop Seasons,2025-01-17,2025-01-17,20:00, ,Christianskirche,Hamburg,"https://rausgegangen.de/events/efterklang-pop-seasons-0/ , Preis: 31,50 €",Konzerte & Musik,True
133,Jazz Heroes: Achim Seifert Project feat. Hayden Chisholm,2025-01-17,2025-01-17,20:00, ,JazzHall Hamburg,Hamburg,"https://rausgegangen.de/events/jazz-heroes-achim-seifert-project-feat-hayden-chisholm-0/ , Preis: Preis an AK",Konzerte & Musik,True
134,Le Poème Harmonique / Dumestre: Les Noces Royales.,2025-01-17,2025-01-17,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/le-poeme-harmonique-dumestre-les-noces-royales-0/ , Preis: 15,00 bis 78,00 €",Konzerte & Musik,True
135,Ausverkauft | REIS AGAINST THE SPÜLMACHINE,2025-01-17,2025-01-17,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/reis-against-the-spulmachine-9/ , Preis: 20,00 €",Konzerte & Musik,True
136,SWAMIDEMY // BULLSHIT BOY // TVASHTAR - Punk Meets Postpunk,2025-01-17,2025-01-17,20:30, ,Marias Ballroom,Hamburg,"https://rausgegangen.de/events/swamidemy-bullshit-boy-tvashtar-punk-meets-postpunk-0/ , Preis: 16,75 bis 18,00 €",Konzerte & Musik,True
137,NORLYZ,2025-01-17,2025-01-17,21:00, ,KNUST Hamburg,Hamburg,"https://rausgegangen.de/events/norlyz-1/ , Preis: 22,00 €",Konzerte & Musik,True
138,voiceXchange #10: Funk & Soul,2025-01-17,2025-01-17,21:00, ,GRUENSPAN,Hamburg,"https://rausgegangen.de/events/voicexchange-10-funk-soul-0/ , Preis: 7,50 bis 15,00 €",Konzerte & Musik,True
139,Amelio Trio – Teatime Classics.,2025-01-18,2025-01-18,16:00, ,Laeiszhalle Hamburg,Hamburg,"https://rausgegangen.de/events/amelio-trio-teatime-classics-0/ , Preis: 22,00 bis 22,00 €",Konzerte & Musik,True
140,JazzHall Latin Sessions #1,2025-01-18,2025-01-18,19:30, ,JazzHall Hamburg,Hamburg,"https://rausgegangen.de/events/jazzhall-latin-sessions-1-0/ , Preis: Preis an AK",Konzerte & Musik,True
141,"Vadym Kholodenko, Klavier.",2025-01-18,2025-01-18,19:30, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/vadym-kholodenko-klavier-0/ , Preis: 13,00 bis 48,00 €",Konzerte & Musik,True
142,Dobranotch,2025-01-18,2025-01-18,20:00, ,Goldbekhaus,Hamburg,"https://rausgegangen.de/events/dobranotch-3/ , Preis: 19,00 €",Konzerte & Musik,True
143,"F+K LIVE SOUNDS: PHERVOR & FELIX CHOMAIN (NNDW/ Post-Punk, DE) + AFTERSHOWPARTY",2025-01-18,2025-01-18,20:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-live-sounds-phervor-felix-chomain-nndw-post-punk-de-after-0/ , Preis: Preis an AK",Konzerte & Musik,True
144,FOUR IMAGINARY BOYS,2025-01-18,2025-01-18,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/four-imaginary-boys-0/ , Preis: 21,00 €",Konzerte & Musik,True
145,Pippo Pollina - Orchestertour,2025-01-18,2025-01-18,20:00, ,Laeiszhalle Hamburg,Hamburg,"https://rausgegangen.de/events/pippo-pollina-orchestertour-1/ , Preis: ab 37,00 €",Konzerte & Musik,True
146,DESCARGA LATINA FEAT. MAIRÉ RAMIREZ (CUB),2025-01-18,2025-01-18,20:30, ,Birdland Hamburg,Hamburg,"https://rausgegangen.de/events/descarga-latina-feat-maire-ramirez-cub-0/ , Preis: ab 13,60€",Konzerte & Musik,True
147,Ruthven,2025-01-18,2025-01-18,20:30, ,Nochtwache,Hamburg,"https://rausgegangen.de/events/ruthven-0/ , Preis: 22,00 €",Konzerte & Musik,True
148,Dennis Adamus Trio - New Country Pop,2025-01-18,2025-01-18,21:00, ,Marias Ballroom,Hamburg,"https://rausgegangen.de/events/dennis-adamus-trio-new-country-pop-0/ , Preis: 18,85 bis 20,00 €",Konzerte & Musik,True
149,TWO BAND FESTIVAL by SILVAN STRAUSS,2025-01-18,2025-01-18,21:00, ,KNUST Hamburg,Hamburg,"https://rausgegangen.de/events/two-band-festival-by-silvan-strauss-1/ , Preis: 24,10 €",Konzerte & Musik,True
150,Chor to go,2025-01-19,2025-01-19,12:00, ,St. Pauli Theater,Hamburg,"https://rausgegangen.de/events/chor-to-go-8/ , Preis: ab 24,90 €",Konzerte & Musik,True
151,THE WANTON BISHOPS,2025-01-19,2025-01-19,19:30, ,NOCHTSPEICHER,Hamburg,"https://rausgegangen.de/events/the-wanton-bishops-1/ , Preis: 29,30 €",Konzerte & Musik,True
152,DR Symfoniorkestret | Fabio Luisi | Khatia Buniatishvili | ProArte Hamburg,2025-01-19,2025-01-19,20:00, ,Elbphilharmonie Hamburg,Hamburg,"https://rausgegangen.de/events/dr-symfoniorkestret-fabio-luisi-khatia-buniatishvili-proarte-0/ , Preis: 27,00 bis 139,00 €",Konzerte & Musik,True
153,SACRAMENTUM - THULCANDRA,2025-01-19,2025-01-19,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/sacramentum-thulcandra-0/ , Preis: 20,00 €",Konzerte & Musik,True
154,Jeshi,2025-01-21,2025-01-21,18:00, ,Hebebühne,Hamburg,"https://rausgegangen.de/events/jeshi-airbag-woke-me-up-2025-0/ , Preis: 29,30 €",Konzerte & Musik,True
155,"F+K LIVE SOUNDS: ROUND BLINDS (Rock 'n' Roll, DE)",2025-01-21,2025-01-21,19:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/fk-live-sounds-round-blinds-rock-n-roll-de-0/ , Preis: Eintritt frei",Konzerte & Musik,True
156,FatJazz: The Weirdos / The Experiment - Vol.5,2025-01-21,2025-01-21,19:30, ,JazzHall Hamburg,Hamburg,"https://rausgegangen.de/events/fatjazz-the-weirdos-the-experiment-vol5-0/ , Preis: Preis an AK",Konzerte & Musik,True
157,KANAAN & Ævestaden (no),2025-01-21,2025-01-21,19:30, ,MS Stubnitz,Hamburg,"https://rausgegangen.de/events/kanaan-vestaden-no-0/ , Preis: 16,00 bis 22,00 €",Konzerte & Musik,True
158,DELINQUENT HABITS,2025-01-21,2025-01-21,20:00, ,Logo Hamburg,Hamburg,"https://rausgegangen.de/events/delinquent-habits-3/ , Preis: 30,00 €",Konzerte & Musik,True
159,BARIŞ DEMIREL,2025-01-21,2025-01-21,21:00, ,KNUST Hamburg,Hamburg,"https://rausgegangen.de/events/baris-demirel-0/ , Preis: 18,85 €",Konzerte & Musik,True
160,Caribbean Night,2024-12-17,2024-12-17,20:00, ,Cascadas,Hamburg,"https://rausgegangen.de/events/caribbean-night-254/ , Preis: Preis an AK",Party,True
161,Schmetterball Tischtennis & Open Decks,2024-12-18,2024-12-18,19:00, ,KAROLINE,Hamburg,"https://rausgegangen.de/events/schmetterball-tischtennis-open-decks-11/ , Preis: Preis an AK",Party,True
162,Afrotronic,2024-12-18,2024-12-18,21:00, ,Golden Pudel,Hamburg,"https://rausgegangen.de/events/afrotronic-7/ , Preis: Preis an AK",Party,True
163,AWC / After Work Club,2024-12-19,2024-12-19,18:00, ,Café Schöne Aussichten (CSA),Hamburg,"https://rausgegangen.de/events/awc-after-work-club-27/ , Preis: Preis an AK",Party,True
164,Sounds In The Cloud,2024-12-19,2024-12-19,18:00, ,Cloud One Bar,Hamburg,"https://rausgegangen.de/events/sounds-in-the-cloud-23/ , Preis: Eintritt frei",Party,True
165,121-MINUTEN-PARTY,2024-12-19,2024-12-19,21:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/121-minuten-party-25/ , Preis: Eintritt frei",Party,True
166,Donnerstag Afterwork Pubcrawl,2024-12-19,2024-12-19,21:00, ,Reeperbahn,Hamburg,"https://rausgegangen.de/events/donnerstag-afterwork-pubcrawl-8/ , Preis: 9,90 €",Party,True
167,Three Days After,2024-12-19,2024-12-19,22:00, ,Golden Pudel,Hamburg,"https://rausgegangen.de/events/three-days-after-1/ , Preis: Preis an AK",Party,True
168,I GOT NINETY-NINE PROBLEMS BUT TONIGHT AIN'T ONE,2024-12-20,2024-12-20,20:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/i-got-ninety-nine-problems-but-tonight-aint-one-1/ , Preis: Preis an AK",Party,True
169,Revolver Club,2024-12-20,2024-12-20,20:00, ,Hafenbahnhof,Hamburg,"https://rausgegangen.de/events/revolver-club-8/ , Preis: Eintritt frei",Party,True
170,PubCrawl Hamburg,2024-12-20,2024-12-20,21:00, ,"Direkt vor dem Beatles Monument, Reeperbahn 174, 20359 Hamburg",Hamburg,"https://rausgegangen.de/events/pubcrawl-hamburg-14/ , Preis: 23,68 bis 38,42 €",Party,True
171,Mr. Brightside - die 2000er Party,2024-12-20,2024-12-20,23:00, ,Molotow,Hamburg,"https://rausgegangen.de/events/mr-brightside-die-2000er-party-3/ , Preis: Preis an AK",Party,True
172,Stammtisch House by Incognito,2024-12-20,2024-12-20,23:00, ,Beat Boutique,Hamburg,"https://rausgegangen.de/events/stammtisch-house-by-incognito-0/ , Preis: 10,00 €",Party,True
173,Yoto presents: JANGO P.ND JACKSON,2024-12-20,2024-12-20,23:00, ,Yoto,Hamburg,"https://rausgegangen.de/events/yoto-presents-jango-pnd-jackson-0/ , Preis: Preis an AK",Party,True
174,Kissneyland • Childhood Party • Bahnhof Pauli Hamburg,2024-12-21,2024-12-21,22:30, ,Bahnhof Pauli,Hamburg,"https://rausgegangen.de/events/kissneyland-childhood-party-bahnhof-pauli-hamburg-0/ , Preis: 12,00 bis 17,00 €",Party,True
175,MOTORBOOTY! The Rock'n Roll Dancefloor,2024-12-21,2024-12-21,23:00, ,Molotow,Hamburg,"https://rausgegangen.de/events/motorbooty-the-rockn-roll-dancefloor-14/ , Preis: Preis an AK",Party,True
176,This is fine,2024-12-21,2024-12-21,23:00, ,Beat Boutique,Hamburg,"https://rausgegangen.de/events/this-is-fine-4/ , Preis: 10,00 €",Party,True
177,Yoto pres. Blockbeatz w/BILLY BAUNZ aka D-FLAME & JACKMODE,2024-12-21,2024-12-21,23:00, ,Yoto,Hamburg,"https://rausgegangen.de/events/yoto-pres-blockbeatz-wbilly-baunz-aka-d-flame-jackmode-0/ , Preis: Preis an AK",Party,True
178,Stil Vor Talent @ Uebel und Gefährlich,2024-12-21,2024-12-21,23:59, ,Uebel und Gefährlich,Hamburg,"https://rausgegangen.de/events/stil-vor-talent-uebel-und-gefahrlich-0/ , Preis: 23,00 €",Party,True
179,Kaiserwetter mit RVDS,2024-12-24,2024-12-24,23:00, ,Golden Pudel,Hamburg,"https://rausgegangen.de/events/kaiserwetter-mit-rvds-0/ , Preis: Preis an AK",Party,True
180,THE BAYWATCH PARTY,2024-12-27,2024-12-27,20:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/the-baywatch-party-15/ , Preis: Preis an AK",Party,True
181,Deep Channel,2024-12-27,2024-12-27,23:00, ,Beat Boutique,Hamburg,"https://rausgegangen.de/events/deep-channel-0/ , Preis: 10,00 €",Party,True
182,ENTDECK THE DRECK,2024-12-27,2024-12-27,23:00, ,Molotow,Hamburg,"https://rausgegangen.de/events/entdeck-the-dreck-18/ , Preis: Preis an AK",Party,True
183,KRACH.A.OKE - Karaoke Party,2024-12-27,2024-12-27,23:00, ,Molotow,Hamburg,"https://rausgegangen.de/events/krachaoke-karaoke-party-2/ , Preis: Preis an AK",Party,True
184,La Casa del Perreo | Café Schöne Aussichten | Hamburg,2024-12-27,2024-12-27,23:00, ,Café Schöne Aussichten (CSA),Hamburg,"https://rausgegangen.de/events/la-casa-del-perreo-cafe-schone-aussichten-hamburg-1/ , Preis: 8,95 bis 16,32 €",Party,True
185,Almost '25 - The Big Swing Dance Party,2024-12-28,2024-12-28,19:00, ,Goldbekhaus,Hamburg,"https://rausgegangen.de/events/almost-25-the-big-swing-dance-party-0/ , Preis: 22,00 €",Party,True
186,BRING THE BEAT BACK,2024-12-28,2024-12-28,20:00, ,Freundlich + Kompetent,Hamburg,"https://rausgegangen.de/events/bring-the-beat-back-1/ , Preis: Preis an AK",Party,True
187,Secret Garden - Winter Edition,2024-12-28,2024-12-28,21:00, ,Café Schöne Aussichten (CSA),Hamburg,"https://rausgegangen.de/events/secret-garden-winter-edition-0/ , Preis: 15,00 bis 20,00 €",Party,True
188,DRIPLPIT VOL. 4,2024-12-28,2024-12-28,22:00, ,Fabrique im Gängeviertel,Hamburg,"https://rausgegangen.de/events/drilpit-vol-4-0/ , Preis: Bezahl so viel du magst",Party,True
189,Coming of age (Gen-Z Party),2024-12-28,2024-12-28,23:00, ,Molotow,Hamburg,"https://rausgegangen.de/events/coming-of-age-gen-z-party-6/ , Preis: 7,00 €",Party,True
190,COMING OF AGE! (GEN-Z PARTY),2024-12-28,2024-12-28,23:00, ,Molotow,Hamburg,"https://rausgegangen.de/events/coming-of-age-gen-z-party-7/ , Preis: Preis an AK",Party,True
191,Minimal Movement,2024-12-28,2024-12-28,23:00, ,Beat Boutique,Hamburg,"https://rausgegangen.de/events/minimal-movement-4/ , Preis: 10,00 €",Party,True
192,Christmas Garden Hamburg,2024-12-15,2024-12-15,16:30, ,Christmas Garden Hamburg,Hamburg,"https://rausgegangen.de/events/christmas-garden-hamburg-25/ , Preis: 16,50 bis 32,50 €",Feste & Festival,True
193,"Märchenfest 2025 – den Tisch ließ ich decken, lasst es euch schmecken!",2025-01-26,2025-01-26,10:30, ,MARKK,Hamburg,"https://rausgegangen.de/events/marchenfest-2025-den-tisch-lie-ich-decken-lasst-es-euch-schm-0/ , Preis: 4,00 bis 9,50 €",Feste & Festival,True
194,Noisy Festival 2025,2025-07-18,2025-07-18,14:00, ,Cruise Center Altona,Hamburg,"https://rausgegangen.de/events/noisy-festival-2025-0/ , Preis: 29,00 bis 99,00 €",Feste & Festival,True
195,MS DOCKVILLE,2025-08-15,2025-08-15,00:00, ,MS Dockville,Hamburg,"https://rausgegangen.de/events/ms-dockville-9/ , Preis: 99,00 €",Feste & Festival,True
196,CRO,2024-12-15,2024-12-15,19:30, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/cro-123/ , Preis: 57,49 €",Konzerte & Musik,True
197,HE/RO - KEIN GRUND ZUR PANIK TOUR,2024-12-16,2024-12-16,19:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/hero-kein-grund-zur-panik-tour-3/ , Preis: 39,90 €",Konzerte & Musik,True
198,DEICHKIND - Kids In Meinem Alter Tour 2024,2024-12-17,2024-12-17,19:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/deichkind-kids-in-meinem-alter-tour-2024-16/ , Preis: 59,95 bis 66,95 €",Konzerte & Musik,True
199,Karaoke,2024-12-17,2024-12-17,22:00, ,Pogue Mahone,Kiel,"https://rausgegangen.de/events/karaoke-707/ , Preis: Eintritt frei",Konzerte & Musik,True
200,Jam Session,2024-12-18,2024-12-18,20:30, ,Pogue Mahone,Kiel,"https://rausgegangen.de/events/jam-session-173/ , Preis: Eintritt frei",Konzerte & Musik,True
201,Live: ARI GOLD X THEO (HipHop aus Kiel) - JAHRESABSCHLUSSKONZERT,2024-12-19,2024-12-19,20:00, ,hansa48,Kiel,"https://rausgegangen.de/events/live-ari-gold-x-theo-hiphop-aus-kiel-jahresabschlusskonzert-0/ , Preis: 10,00 bis 12,00 €",Konzerte & Musik,True
202,Jam Session,2024-12-20,2024-12-20,18:00, ,Alte MU,Kiel,"https://rausgegangen.de/events/jam-session-132/ , Preis: Eintritt frei",Konzerte & Musik,True
203,Abi Wallenstein & BluesCulture feat. Steve Baker & Martin Röttger,2024-12-20,2024-12-20,20:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/abi-wallenstein-bluesculture-feat-steve-baker-martin-rottger-0/ , Preis: 25,00 €",Konzerte & Musik,True
204,Tequila & the Sunrise Gang - Jahresabschlusskonzert,2024-12-21,2024-12-21,20:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/tequila-the-sunrise-gang-jahresabschlusskonzert-0/ , Preis: 26,00 €",Konzerte & Musik,True
205,The 12 Tenors,2025-01-13,2025-01-13,20:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/the-12-tenors-26/ , Preis: 55,25 €",Konzerte & Musik,True
206,Alphaville,2025-01-23,2025-01-23,20:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/alphaville-5/ , Preis: 67,50 €",Konzerte & Musik,True
207,Emil Bulls,2025-01-24,2025-01-24,19:30, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/emil-bulls-9/ , Preis: 40,95 €",Konzerte & Musik,True
208,Grand Eugene + Baltique + Colour Gray,2025-01-25,2025-01-25,20:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/grand-eugene-baltique-colour-gray-0/ , Preis: 10,00 €",Konzerte & Musik,True
209,Folk Tanz Café,2025-01-26,2025-01-26,15:30, ,Hof Akkerboom e.V.,Kiel,"https://rausgegangen.de/events/folk-tanz-cafe-0/ , Preis: 6,00 €",Konzerte & Musik,True
210,Götz Widmann - Blütenduft,2025-01-31,2025-01-31,20:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/gotz-widmann-blutenduft-0/ , Preis: 25,00 €",Konzerte & Musik,True
211,The Music of Harry Potter - Live in Concert,2025-02-05,2025-02-05,20:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/the-music-of-harry-potter-live-in-concert-0/ , Preis: 60,75 €",Konzerte & Musik,True
212,ROGERS feat. LE FLY & MANDELKOKAINSCHNAPS,2025-02-15,2025-02-15,19:30, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/rogers-feat-le-fly-mandelkokainschnaps-0/ , Preis: 34,95 €",Konzerte & Musik,True
213,Bernd Begemann,2025-02-20,2025-02-20,20:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/bernd-begemann-27/ , Preis: 18,00 €",Konzerte & Musik,True
214,Andrea Berg,2025-02-21,2025-02-21,20:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/andrea-berg-3/ , Preis: 49,90 €",Konzerte & Musik,True
215,Andrea Berg - Wir sehen uns!,2025-02-21,2025-02-21,20:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/andrea-berg-wir-sehen-uns-2/ , Preis: 49,90 bis 119,90 €",Konzerte & Musik,True
216,Manowar,2025-02-22,2025-02-22,20:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/manowar-0/ , Preis: 59,95 €",Konzerte & Musik,True
217,BOTTICELLI BABY,2025-02-27,2025-02-27,20:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/botticelli-baby-8/ , Preis: 20,00 €",Konzerte & Musik,True
218,"CAVA ""Powertrip""-Tour",2025-02-27,2025-02-27,20:00, ,hansa48,Kiel,"https://rausgegangen.de/events/cava-powertrip-tour-6/ , Preis: 18,00 bis 22,00 €",Konzerte & Musik,True
219,The Cryptex - Nimbus Tour,2025-02-28,2025-02-28,20:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/the-cryptex-nimbus-tour-0/ , Preis: 20,00 €",Konzerte & Musik,True
220,NDR Elbphilharmonie Orchester - Andris Poga & Frank Peter Zimmermann,2025-03-01,2025-03-01,18:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/ndr-elbphilharmonie-orchester-andris-poga-frank-peter-zimmer-0/ , Preis: 14,00 €",Konzerte & Musik,True
221,FRANK´S WHITE CANVAS,2025-03-05,2025-03-05,20:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/frank-s-white-canvas-0/ , Preis: 18,00 €",Konzerte & Musik,True
222,The Music of Star Wars - Live in Concert,2025-03-06,2025-03-06,20:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/the-music-of-star-wars-live-in-concert-0/ , Preis: 60,75 €",Konzerte & Musik,True
223,THE HIRSCH EFFEKT - Tour 2025,2025-03-08,2025-03-08,20:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/the-hirsch-effekt-tour-2025-1/ , Preis: 29,95 €",Konzerte & Musik,True
224,Der Herr der Ringe & Der Hobbit - Das Konzert,2025-03-10,2025-03-10,20:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/der-herr-der-ringe-der-hobbit-das-konzert-11/ , Preis: 60,75 €",Konzerte & Musik,True
225,Joja Wendt - live in concert,2025-03-12,2025-03-12,20:00, ,Wunderino Arena,Kiel,"https://rausgegangen.de/events/joja-wendt-live-in-concert-0/ , Preis: 55,45 €",Konzerte & Musik,True
226,PA69 TOURS BUS REISEN RUNDE DREI,2025-03-14,2025-03-14,19:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/pa69-tours-bus-reisen-runde-drei-0/ , Preis: 29,96 €",Konzerte & Musik,True
227,Maël & Jonas - Two Spoons Sugar Tour,2025-03-16,2025-03-16,18:30, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/mael-jonas-two-spoons-sugar-tour-1/ , Preis: 29,80 €",Konzerte & Musik,True
228,BREAKFASTER #6 - Beachparty,2024-12-15,2024-12-15,14:00, ,Die Pumpe,Kiel,"https://rausgegangen.de/events/breakfaster-6-beachparty-0/ , Preis: 12,00 bis 14,00 €",Party,True
229,FEMXLE*INVASION: TENDER MODE,2024-12-20,2024-12-20,22:00, ,Luna Club,Kiel,"https://rausgegangen.de/events/femxleinvasion-tender-mode-0/ , Preis: Preis an AK",Party,True
230,Coti-Party,2024-12-21,2024-12-21,00:00, ,Cotidiano,Kiel,"https://rausgegangen.de/events/coti-party-0/ , Preis: Preis an AK",Party,True
231,DYNAMITE,2024-12-21,2024-12-21,23:00, ,Luna Club,Kiel,"https://rausgegangen.de/events/season-closing-4/ , Preis: Preis an AK",Party,True
232,COMING HOME FOR CHRISTMAS,2024-12-24,2024-12-24,23:59, ,Luna Club,Kiel,"https://rausgegangen.de/events/coming-home-for-christmas-0/ , Preis: Preis an AK",Party,True
233,Tipsy - 90s & 2000s Rap and RnB,2024-12-25,2024-12-25,23:55, ,Luna Club,Kiel,"https://rausgegangen.de/events/tipsy-90s-2000s-rap-and-rnb-2/ , Preis: Preis an AK",Party,True
234,120 Minuten Party - SUPERFAST!,2024-12-26,2024-12-26,21:00, ,Luna Club,Kiel,"https://rausgegangen.de/events/120-minuten-party-superfast-5/ , Preis: Preis an AK",Party,True
235,SCHIEBT ANDERS • DIE JAHRES GALA,2024-12-27,2024-12-27,23:59, ,Luna Club,Kiel,"https://rausgegangen.de/events/schiebt-anders-die-jahres-gala-0/ , Preis: Preis an AK",Party,True
236,#SELFIE,2024-12-28,2024-12-28,23:59, ,Luna Club,Kiel,"https://rausgegangen.de/events/selfie-12/ , Preis: Preis an AK",Party,True
237,"BACK TO THE 90´S Die schrillste Silvester-Party des Jahres! DIENSTAG, 31.12.2024",2024-12-31,2024-12-31,19:55, ,me and all hotel kiel,Kiel,"https://rausgegangen.de/events/back-to-the-90-s-die-schrillste-silvester-party-des-jahres-d-0/ , Preis: 70,00 €",Party,True
